ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,LATITUDE,LONGITUDE
T20230008829,2023-04-12,19:30:00,-37.824579,144.96375
T20230008552,2023-04-12,07:26:00,-38.181717,146.279102
T20230008558,2023-04-12,06:50:00,-38.111986,145.232474
T20230008806,2023-04-12,12:00:00,-37.846389,144.66958
T20230008567,2023-04-12,12:02:00,-37.759448,144.748401
T20230008615,2023-04-13,05:34:00,-37.83037,145.016402
T20230008645,2023-04-13,09:10:00,-37.77995,144.962835
T20230009508,2023-04-13,08:15:00,-37.282747,142.689147
T20230008642,2023-04-13,12:36:00,-37.702071,144.734372
T20230008637,2023-04-13,09:15:00,-36.763391,144.270669
T20230008635,2023-04-13,07:24:00,-38.007717,146.880364
T20230008667,2023-04-13,17:20:00,-37.765586,144.963315
T20230008632,2023-04-13,10:22:00,-38.120383,144.334031
T20230008631,2023-04-13,09:40:00,-37.832356,145.429374
T20230008629,2023-04-13,09:30:00,-37.629588,144.836421
T20230008628,2023-04-13,06:44:00,-37.973343,145.184584
T20230008640,2023-04-13,07:30:00,-37.716589,144.69246
T20230008617,2023-04-13,06:25:00,-37.729074,144.793964
T20230008620,2023-04-13,08:56:00,-36.126674,146.904591
T20230009766,2023-04-13,18:50:00,-37.8118,145.13342
T20230008668,2023-04-13,17:49:00,-36.781924,144.248671
T20230009765,2023-04-13,12:30:00,-37.850762,145.01512
T20230008687,2023-04-13,15:42:00,-38.071984,145.406972
T20230008651,2023-04-13,14:15:00,-38.187198,145.238021
T20230008651,2023-04-13,14:15:00,-38.187198,145.238021
T20230010411,2023-04-13,09:20:00,-37.854735,144.982076
T20230010412,2023-04-13,14:00:00,-37.825946,145.097228
T20230009078,2023-04-13,17:30:00,-37.806747,144.807837
T20230008685,2023-04-13,21:38:00,-37.776777,145.026665
T20230008680,2023-04-13,18:40:00,-37.770809,144.778119
T20230008619,2023-04-13,07:42:00,-36.786045,144.309501
T20230008627,2023-04-13,06:50:00,-37.807503,145.326225
T20230008713,2023-04-13,12:50:00,-37.83069,145.227187
T20230008679,2023-04-13,18:42:00,-37.800038,144.994968
T20230010173,2023-04-13,16:00:00,-37.73394,144.965322
T20230009501,2023-04-13,12:36:00,-38.003989,145.217463
T20230008649,2023-04-13,14:20:00,-37.854085,145.243077
T20230010348,2023-04-13,19:20:00,-38.056442,145.389402
T20230010348,2023-04-13,19:20:00,-38.056442,145.389402
T20230008646,2023-04-13,09:30:00,-37.817212,144.672347
T20230013347,2023-04-13,14:30:00,-37.82941,144.897816
T20230008678,2023-04-13,14:25:00,-37.932168,145.436987
T20230008710,2023-04-13,10:30:00,-38.537442,143.974652
T20230008677,2023-04-13,15:08:00,-37.897042,144.661442
T20230008769,2023-04-13,03:20:00,-37.85779,144.992239
T20230008672,2023-04-13,14:30:00,-37.016049,144.540561
T20230008671,2023-04-13,16:30:00,-37.946403,145.022186
T20230008670,2023-04-13,17:17:00,-36.077403,144.236082
T20230008650,2023-04-13,09:10:00,-37.809401,144.957563
T20230008647,2023-04-13,13:25:00,-37.502913,144.594547
T20230013079,2023-04-13,09:00:00,-37.75549,144.868398
T20230014859,2023-04-13,13:00:00,-36.734082,144.278322
T20230008623,2023-04-13,08:10:00,-37.710378,145.049381
T20240001324,2023-04-13,19:15:00,-37.74063,144.810717
T20230008694,2023-04-13,22:50:00,-38.081797,145.44224
T20230008981,2023-04-13,21:30:00,-38.051838,144.241995
T20230008664,2023-04-13,17:05:00,-37.679723,145.039082
T20230008692,2023-04-13,03:20:00,-37.85779,144.992239
T20230008699,2023-04-14,08:50:00,-38.35689,144.900896
T20230008724,2023-04-14,13:25:00,-37.686942,144.436173
T20230008745,2023-04-14,17:15:00,-37.810918,144.966939
T20230009500,2023-04-14,10:30:00,-36.365194,146.314875
T20230013229,2023-04-14,11:45:00,-37.900811,145.138358
T20230008725,2023-04-14,12:44:00,-37.967633,145.243268
T20230013203,2023-04-14,21:10:00,-37.875691,145.166585
T20230008718,2023-04-14,09:26:00,-37.793372,145.10859
T20230008962,2023-04-14,11:17:00,-37.017987,144.519365
T20230008720,2023-04-14,12:15:00,-37.878126,145.783458
T20230009066,2023-04-14,17:50:00,-37.81782,145.045912
T20230008704,2023-04-14,07:23:00,-34.341744,142.267229
T20230008791,2023-04-14,15:45:00,-37.421651,146.105658
T20230008784,2023-04-14,22:45:00,-37.858913,145.001701
T20230009142,2023-04-14,12:18:00,-37.770911,145.295174
T20230008708,2023-04-14,10:50:00,-37.816881,145.119405
T20230008748,2023-04-14,16:48:00,-37.19505,144.808496
T20230008782,2023-04-14,22:56:00,-37.522085,143.807108
T20230008752,2023-04-14,14:39:00,-37.803626,144.758776
T20230012087,2023-04-14,16:00:00,-37.886836,144.633933
T20230008754,2023-04-14,18:00:00,-37.249963,144.518041
T20230008781,2023-04-14,03:00:00,-37.886554,144.750498
T20230008757,2023-04-14,17:54:00,-37.659708,145.019106
T20230008758,2023-04-14,18:25:00,-37.693442,144.92542
T20230008759,2023-04-14,18:00:00,-37.841828,144.876928
T20230008763,2023-04-14,15:52:00,-38.197725,144.317309
T20230008749,2023-04-14,12:56:00,-34.62697,142.770674
T20230008693,2023-04-14,00:20:00,-38.343263,144.749511
T20230008772,2023-04-14,21:30:00,-38.135855,144.300139
T20230008727,2023-04-14,11:33:00,-37.860074,145.057072
T20230008774,2023-04-14,17:14:00,-37.827632,144.962775
T20230008777,2023-04-14,23:15:00,-37.821247,145.291341
T20230008737,2023-04-14,14:30:00,-37.928111,145.11541
T20230008734,2023-04-14,06:56:00,-37.708684,144.886991
T20230008751,2023-04-14,17:15:00,-37.732917,145.048203
T20230009624,2023-04-14,14:30:00,-37.847192,146.219251
T20230010222,2023-04-14,11:30:00,-37.992927,145.162973
T20230008765,2023-04-14,14:56:00,-38.606911,145.582708
T20230008819,2023-04-15,12:56:00,-37.654785,145.504953
T20230008822,2023-04-15,14:31:00,-37.659456,145.389054
T20230008827,2023-04-15,15:05:00,-37.760633,144.992756
T20230008953,2023-04-15,19:55:00,-37.888744,145.294715
T20230008830,2023-04-15,15:15:00,-37.694463,144.763942
T20230008832,2023-04-15,16:55:00,-37.923738,145.082523
T20230009537,2023-04-15,12:30:00,-37.684128,144.568237
T20230008833,2023-04-15,16:19:00,-38.782668,143.530092
T20230008968,2023-04-15,13:45:00,-37.856824,145.113782
T20230008857,2023-04-15,22:28:00,-37.784723,144.959398
T20230008844,2023-04-15,19:45:00,-37.893352,145.309298
T20230008875,2023-04-15,18:30:00,-37.844225,144.976062
T20230009316,2023-04-15,12:10:00,-36.794551,144.242886
T20230008863,2023-04-15,22:25:00,-37.837876,145.282003
T20230008860,2023-04-15,23:54:00,-37.483347,145.196165
T20230008859,2023-04-15,23:38:00,-38.021637,142.305124
T20230008855,2023-04-15,22:10:00,-37.806974,144.965852
T20230008853,2023-04-15,22:42:00,-37.850078,144.845048
T20230016866,2023-04-15,08:00:00,-37.812004,144.963212
T20230008851,2023-04-15,20:11:00,-37.874502,144.780264
T20230008846,2023-04-15,18:30:00,-38.100869,143.095082
T20230008842,2023-04-15,18:45:00,-37.754711,144.833877
T20230008841,2023-04-15,19:35:00,-37.707542,144.92161
T20230008839,2023-04-15,18:13:00,-36.551241,145.962701
T20230008838,2023-04-15,18:36:00,-38.06976,145.260153
T20230008837,2023-04-15,15:00:00,-36.356129,144.932177
T20230008835,2023-04-15,18:30:00,-37.845743,144.994361
T20230009719,2023-04-15,09:50:00,-37.18578,146.009778
T20230009940,2023-04-15,11:21:00,-38.379277,144.885766
T20230008783,2023-04-15,01:17:00,-36.252285,142.395013
T20230012175,2023-04-15,16:00:00,-38.072921,145.132124
T20230008787,2023-04-15,00:06:00,-37.808115,144.973157
T20230008790,2023-04-15,09:05:00,-37.817337,145.119316
T20230010624,2023-04-15,21:07:00,-37.580792,144.725003
T20230008793,2023-04-15,09:40:00,-38.010829,145.141893
T20230010672,2023-04-15,09:00:00,-37.947913,145.66324
T20230008794,2023-04-15,09:00:00,-37.774675,144.990316
T20230008799,2023-04-15,10:35:00,-38.220987,145.508527
T20230008801,2023-04-15,08:05:00,-37.161423,145.078488
T20230008779,2023-04-15,00:55:00,-37.83737,144.979034
T20230012252,2023-04-15,22:45:00,-36.959496,145.186452
T20230008807,2023-04-15,12:50:00,-38.172229,144.56398
T20230008808,2023-04-15,13:39:00,-37.98811,145.21444
T20230010221,2023-04-15,16:10:00,-37.814337,144.947313
T20230008814,2023-04-15,13:10:00,-38.119087,144.638539
T20230008817,2023-04-15,14:10:00,-38.195669,144.342408
T20230009167,2023-04-16,10:20:00,-37.734713,144.896389
T20230009180,2023-04-16,16:30:00,-37.842179,145.018141
T20230008864,2023-04-16,03:15:00,-37.846815,144.994144
T20230008867,2023-04-16,01:48:00,-37.814693,145.036823
T20230008871,2023-04-16,05:27:00,-36.179443,145.550119
T20230008899,2023-04-16,14:00:00,-37.987576,145.1089
T20230010803,2023-04-16,00:40:00,-37.639431,145.046539
T20230008879,2023-04-16,06:30:00,-37.937979,145.032432
T20230008880,2023-04-16,11:37:00,-37.832473,145.227317
T20230008885,2023-04-16,11:01:00,-38.05993,145.291128
T20230008929,2023-04-16,22:00:00,-37.662594,144.922678
T20230008888,2023-04-16,10:45:00,-37.696465,144.930653
T20230008889,2023-04-16,13:05:00,-37.936328,145.061369
T20230013113,2023-04-16,13:34:00,-37.775552,144.885456
T20230008898,2023-04-16,15:39:00,-37.688293,144.546942
T20230009216,2023-04-16,22:00:00,-37.759887,144.992909
T20230008959,2023-04-16,13:00:00,-37.557986,144.279087
T20230009366,2023-04-16,12:03:00,-37.825467,144.93999
T20230009140,2023-04-16,03:09:00,-38.37511,144.784409
T20230008935,2023-04-16,23:35:00,-37.63808,144.950309
T20230008934,2023-04-16,00:10:00,-37.576127,145.194202
T20230008932,2023-04-16,20:40:00,-37.311537,145.750939
T20230008930,2023-04-16,20:50:00,-37.741135,145.038089
T20230008924,2023-04-16,20:36:00,-37.811171,145.158926
T20230008919,2023-04-16,16:40:00,-37.715792,144.96216
T20230009486,2023-04-16,12:30:00,-37.690498,144.604685
T20230008918,2023-04-16,18:40:00,-37.901992,145.025066
T20230008915,2023-04-16,18:36:00,-37.862011,144.973594
T20230009911,2023-04-16,21:00:00,-37.824288,145.10779
T20230008914,2023-04-16,14:30:00,-34.313147,142.079957
T20230008912,2023-04-16,08:54:00,-37.634787,144.910948
T20230013618,2023-04-16,05:30:00,-36.127893,146.883017
T20230008910,2023-04-16,18:23:00,-37.912323,145.103426
T20230008900,2023-04-16,03:19:00,-37.813833,144.859834
T20230008947,2023-04-17,10:11:00,-37.845285,145.047326
T20230008946,2023-04-17,08:39:00,-37.791567,145.125618
T20230008943,2023-04-17,07:25:00,-37.798107,144.976319
T20230008942,2023-04-17,07:10:00,-38.089129,145.803308
T20230008940,2023-04-17,09:40:00,-37.83526,144.961611
T20230008938,2023-04-17,06:45:00,-37.854659,145.052259
T20230009109,2023-04-17,19:45:00,-37.997933,145.224381
T20230012304,2023-04-17,08:00:00,-37.049732,143.453211
T20230009064,2023-04-17,13:18:00,-37.867929,145.111703
T20230011582,2023-04-17,16:00:00,-37.843331,144.7775
T20230016410,2023-04-17,15:19:00,-37.820375,141.294111
T20230009082,2023-04-17,08:55:00,-37.792799,144.973402
T20230009268,2023-04-17,08:50:00,-37.825293,145.057856
T20230009211,2023-04-17,10:15:00,-38.282381,145.59301
T20230008971,2023-04-17,14:15:00,-36.750727,144.284241
T20230008972,2023-04-17,15:15:00,-37.844271,145.007838
T20230008973,2023-04-17,13:50:00,-38.386965,142.221167
T20230008978,2023-04-17,16:51:00,-37.954499,145.21801
T20230008986,2023-04-17,18:28:00,-37.648759,144.963367
T20230008995,2023-04-17,18:35:00,-34.605804,142.726282
T20230008998,2023-04-17,05:45:00,-37.548618,143.857216
T20230009001,2023-04-17,19:26:00,-38.098675,146.036353
T20230009002,2023-04-17,21:30:00,-37.798354,144.964347
T20230009010,2023-04-17,14:00:00,-37.649011,144.99915
T20230009015,2023-04-17,15:55:00,-35.854481,143.178279
T20230009023,2023-04-17,23:40:00,-37.08248,143.756911
T20230009123,2023-04-17,19:00:00,-37.554657,143.816289
T20230008954,2023-04-17,09:37:00,-37.757479,145.344002
T20230009024,2023-04-18,06:49:00,-37.897794,141.118248
T20230010109,2023-04-18,08:15:00,-37.831864,144.918298
T20230009114,2023-04-18,19:39:00,-37.919907,145.135797
T20230011271,2023-04-18,15:30:00,-38.043692,145.339511
T20230009868,2023-04-18,18:45:00,-38.081816,145.433794
T20230009872,2023-04-18,12:30:00,-37.985139,145.21664
T20230009046,2023-04-18,08:10:00,-37.817264,145.174903
T20230009088,2023-04-18,17:42:00,-37.846193,145.003581
T20230009040,2023-04-18,07:15:00,-37.706238,144.601916
T20230010990,2023-04-18,18:36:00,-37.740824,144.961488
T20230009038,2023-04-18,11:30:00,-37.929874,144.991174
T20230009068,2023-04-18,16:00:00,-37.80178,144.963742
T20230009093,2023-04-18,21:50:00,-37.853095,145.362353
T20230009033,2023-04-18,09:56:00,-37.824171,145.048331
T20230009079,2023-04-18,19:10:00,-37.783787,144.890856
T20230011116,2023-04-18,15:18:00,-37.756573,144.974904
T20230009070,2023-04-18,17:40:00,-38.218682,145.05901
T20230009004,2023-04-18,00:45:00,-38.109517,145.161936
T20230009073,2023-04-18,15:20:00,-38.366833,143.710527
T20230009076,2023-04-18,18:22:00,-37.815812,145.227336
T20230014873,2023-04-18,16:15:00,-37.903814,144.988421
T20230009095,2023-04-18,20:45:00,-38.088171,145.323486
T20230009683,2023-04-18,17:25:00,-36.758373,144.287376
T20230009589,2023-04-18,11:10:00,-37.831751,144.960545
T20230012877,2023-04-18,19:15:00,-37.791029,145.263519
T20230009011,2023-04-18,06:00:00,-38.152072,145.85484
T20230009111,2023-04-18,14:00:00,-36.7424,144.295194
T20230009098,2023-04-18,21:45:00,-38.142764,144.347905
T20230009096,2023-04-18,23:15:00,-38.129202,144.694196
T20230009026,2023-04-18,10:45:00,-37.851621,144.980954
T20230009085,2023-04-18,17:02:00,-34.188247,142.148753
T20230009027,2023-04-18,10:20:00,-38.303361,144.34079
T20230012493,2023-04-18,11:55:00,-38.068697,145.336507
T20230009497,2023-04-18,17:20:00,-34.213744,142.144719
T20230009312,2023-04-18,21:00:00,-37.800777,144.978045
T20230009185,2023-04-18,09:50:00,-37.945328,144.599575
T20230009067,2023-04-18,16:50:00,-37.797073,144.967572
T20230009077,2023-04-18,16:02:00,-37.897886,145.299689
T20230010259,2023-04-18,06:00:00,-37.87062,145.092036
T20230009034,2023-04-18,10:40:00,-37.693876,144.903761
T20230009062,2023-04-18,16:10:00,-37.892604,145.16355
T20230009055,2023-04-18,15:05:00,-37.855674,144.964557
T20230009599,2023-04-19,16:24:00,-37.786803,145.143764
T20230009143,2023-04-19,15:45:00,-38.149782,145.320918
T20230009170,2023-04-19,09:56:00,-37.753652,144.916381
T20230009138,2023-04-19,17:55:00,-37.979112,145.26933
T20230009132,2023-04-19,15:10:00,-38.303003,145.031535
T20230009128,2023-04-19,15:22:00,-37.812417,144.953898
T20230009126,2023-04-19,14:40:00,-37.758668,144.944861
T20230013916,2023-04-19,09:00:00,-37.82559,144.993024
T20230009122,2023-04-19,10:20:00,-37.37509,144.321172
T20230009698,2023-04-19,14:00:00,-37.831547,144.826453
T20230009121,2023-04-19,09:55:00,-38.181416,145.089945
T20230009119,2023-04-19,05:55:00,-37.902905,144.650964
T20230009213,2023-04-19,06:35:00,-38.0044,145.257641
T20230009110,2023-04-19,07:55:00,-37.904661,145.171139
T20230009113,2023-04-19,10:15:00,-38.385526,142.539191
T20230010398,2023-04-19,15:45:00,-37.994538,145.176199
T20230009193,2023-04-19,20:40:00,-37.982529,145.214978
T20230009192,2023-04-19,06:50:00,-38.230645,144.307892
T20230009803,2023-04-19,18:00:00,-37.825471,144.940442
T20230010302,2023-04-19,16:00:00,-37.812491,145.139315
T20230009158,2023-04-19,22:15:00,-37.93734,145.494865
T20230009159,2023-04-19,21:15:00,-38.211793,145.443384
T20230010445,2023-04-19,15:01:00,-37.845301,144.982105
T20230009157,2023-04-19,22:15:00,-37.678627,144.956649
T20230009275,2023-04-19,09:00:00,-37.925712,145.03612
T20230010746,2023-04-19,12:00:00,-38.166616,144.702659
T20230009155,2023-04-19,21:38:00,-38.001765,145.294755
T20230009154,2023-04-19,16:25:00,-37.805869,144.978348
T20230009150,2023-04-19,16:20:00,-36.47571,145.484792
T20230009149,2023-04-19,16:20:00,-37.850377,144.991779
T20230009148,2023-04-19,16:13:00,-37.862995,145.003672
T20230009147,2023-04-19,18:05:00,-37.85958,145.059125
T20230009145,2023-04-19,16:25:00,-37.729568,144.741612
T20230009265,2023-04-20,20:19:00,-37.963186,145.230351
T20230009240,2023-04-20,20:00:00,-37.990782,145.144708
T20230009241,2023-04-20,15:29:00,-37.98538,145.218735
T20230009243,2023-04-20,19:20:00,-37.927992,145.232938
T20230009282,2023-04-20,18:50:00,-37.738801,145.011537
T20230009246,2023-04-20,22:28:00,-38.222813,145.135331
T20230009250,2023-04-20,22:30:00,-37.488059,141.316819
T20230009700,2023-04-20,08:00:00,-37.466103,144.924808
T20230009256,2023-04-20,06:40:00,-38.118743,145.327163
T20230009256,2023-04-20,06:40:00,-38.118743,145.327163
T20230009171,2023-04-20,08:53:00,-38.146062,145.140989
T20230009174,2023-04-20,10:10:00,-37.683202,144.58314
T20230009177,2023-04-20,08:54:00,-37.767338,145.018928
T20230009179,2023-04-20,10:35:00,-38.265164,145.037326
T20230009718,2023-04-20,12:05:00,-37.878604,145.264034
T20230009417,2023-04-20,23:01:00,-37.870741,144.988784
T20230009186,2023-04-20,11:42:00,-37.755291,145.058391
T20230009188,2023-04-20,11:55:00,-37.832295,145.22848
T20230009183,2023-04-20,07:28:00,-36.313631,145.222767
T20230009201,2023-04-20,12:25:00,-37.766844,144.815442
T20230009204,2023-04-20,12:50:00,-37.901499,147.623146
T20230009205,2023-04-20,13:30:00,-37.683764,144.992021
T20230009208,2023-04-20,07:30:00,-37.815069,144.971946
T20230009209,2023-04-20,13:27:00,-37.054091,146.092481
T20230009295,2023-04-20,19:35:00,-37.859784,145.285772
T20230011620,2023-04-20,18:30:00,-37.800479,145.030051
T20230012604,2023-04-20,13:54:00,-37.271819,143.772182
T20230010402,2023-04-20,11:56:00,-37.771764,144.976034
T20230009328,2023-04-20,19:48:00,-37.787831,144.82695
T20230012051,2023-04-20,17:39:00,-37.764979,144.836805
T20230012663,2023-04-20,15:00:00,-38.278323,144.999773
T20230009269,2023-04-20,15:00:00,-37.833703,144.808826
T20230009218,2023-04-20,10:14:00,-37.83078,144.813855
T20230009220,2023-04-20,17:40:00,-37.803994,145.008755
T20230009224,2023-04-20,15:40:00,-38.387362,142.233807
T20230009225,2023-04-20,17:35:00,-38.125355,145.380857
T20230009225,2023-04-20,17:35:00,-38.125355,145.380857
T20230009226,2023-04-20,17:10:00,-37.694897,144.59227
T20230011101,2023-04-20,21:00:00,-37.473515,145.238086
T20230009228,2023-04-20,18:00:00,-37.815897,145.196427
T20230011574,2023-04-20,18:30:00,-37.544126,143.786598
T20230009318,2023-04-20,18:48:00,-37.777608,144.956603
T20230009230,2023-04-20,16:50:00,-36.479011,144.530328
T20230009233,2023-04-20,18:24:00,-37.71617,144.780742
T20230009235,2023-04-20,14:28:00,-35.925473,145.531602
T20230009237,2023-04-20,19:10:00,-37.815536,144.958708
T20230009238,2023-04-20,17:25:00,-37.956548,145.233171
T20230011472,2023-04-21,01:00:00,-36.755589,144.263234
T20230009368,2023-04-21,17:00:00,-37.836003,145.195391
T20230010537,2023-04-21,08:40:00,-37.837565,145.287073
T20230009306,2023-04-21,14:55:00,-37.919038,145.043067
T20230009416,2023-04-21,17:00:00,-38.136126,142.329987
T20230009345,2023-04-21,21:40:00,-37.889347,145.088882
T20230009286,2023-04-21,05:55:00,-37.693178,145.03946
T20230009544,2023-04-21,14:25:00,-38.084685,145.296599
T20230010919,2023-04-21,15:00:00,-37.77162,145.05616
T20230009308,2023-04-21,13:33:00,-38.472278,145.187447
T20230009308,2023-04-21,13:33:00,-38.472278,145.187447
T20230010035,2023-04-21,17:25:00,-37.80419,145.173314
T20230009309,2023-04-21,14:25:00,-37.862076,145.043887
T20230009262,2023-04-21,17:30:00,-37.893903,144.673559
T20230015464,2023-04-21,10:00:00,-37.495651,144.480998
T20230024209,2023-04-21,15:00:00,-38.196989,145.645948
T20230009337,2023-04-21,18:50:00,-38.200571,145.215607
T20230009323,2023-04-21,15:47:00,-38.121095,145.225572
T20230009363,2023-04-21,18:00:00,-37.819163,144.973829
T20230010231,2023-04-21,23:35:00,-37.751875,144.994928
T20230009367,2023-04-21,15:30:00,-35.814241,144.228459
T20230009761,2023-04-21,18:45:00,-38.198918,145.151105
