datetime_AEST,datetime_local,location_id,location_name,DBT,O3,SBPM25,Sigma05,SWD,SWS,VWD,VWS
2021-02-04 05:00:00,2021-02-04 06:00:00,10169,Melton,11.677,0.467,0.93,16.131,191.154,0.643,357.91,0.54
2021-02-04 06:00:00,2021-02-04 07:00:00,10169,Melton,12.845,0.823,4.396,19.016,189.317,0.595,245.13,0.15
2021-02-04 07:00:00,2021-02-04 08:00:00,10169,Melton,16.606,2.581,4.558,22.764,139.832,0.803,134.43,0.7
2021-02-04 08:00:00,2021-02-04 09:00:00,10169,Melton,19.288,4.077,12.078,33.545,162.044,0.869,159.59,0.68
2021-02-04 09:00:00,2021-02-04 10:00:00,10169,Melton,23.687,15.121,11.291,45.498,197.5,0.922,357.15,0.33
2021-02-04 10:00:00,2021-02-04 11:00:00,10169,Melton,25.851,29.099,18.13,31.058,255.91,4.262,350.93,4.03
2021-02-04 11:00:00,2021-02-04 12:00:00,10169,Melton,26.534,33.1,11.884,15.903,257.258,3.796,349.66,3.6
2021-02-04 12:00:00,2021-02-04 13:00:00,10169,Melton,27.731,36.92,7.805,13.77,207.406,4.959,356.21,4.76
2021-02-04 13:00:00,2021-02-04 14:00:00,10169,Melton,28.06,39.798,11.345,12.973,155.965,6.247,2.65,6.05
2021-02-04 14:00:00,2021-02-04 15:00:00,10169,Melton,28.619,42.353,11.121,13.542,88.563,5.477,12.17,5.29
2021-02-04 15:00:00,2021-02-04 16:00:00,10169,Melton,28.083,39.758,7.666,12.829,116.79,4.701,6.77,4.57
2021-02-04 16:00:00,2021-02-04 17:00:00,10169,Melton,28.383,40.592,5.602,21.437,55.821,2.228,30.34,2.07
2021-02-04 17:00:00,2021-02-04 18:00:00,10169,Melton,28.391,38.113,7.429,18.764,71.048,1.853,66.82,1.72
2021-02-04 18:00:00,2021-02-04 19:00:00,10169,Melton,27.092,33.225,5.684,10.851,94.46,1.733,94.41,1.7
2021-02-04 19:00:00,2021-02-04 20:00:00,10169,Melton,25.732,28.107,4.957,12.926,61.539,1.678,51.21,1.39
2021-02-04 20:00:00,2021-02-04 21:00:00,10169,Melton,24.003,19.352,8.381,14.571,119.676,0.773,35.73,0.6
2021-02-04 21:00:00,2021-02-04 22:00:00,10169,Melton,22.595,1.636,7.021,17.535,106.11,0.621,68.9,0.49
2021-02-04 22:00:00,2021-02-04 23:00:00,10169,Melton,21.521,3.666,7.505,20.671,231.468,0.816,249.03,0.62
2021-02-04 23:00:00,2021-02-05 00:00:00,10169,Melton,21.244,10.333,9.55,18.278,289.692,1.699,328.08,1.52
2021-02-05 00:00:00,2021-02-05 01:00:00,10169,Melton,21.048,,10.555,12.532,244.193,5.391,345.51,5.04
2021-02-05 01:00:00,2021-02-05 02:00:00,10169,Melton,19.153,30.286,8.714,15.593,47.488,1.939,37.59,1.84
2021-02-05 02:00:00,2021-02-05 03:00:00,10169,Melton,19.462,23.932,4.608,19.199,67.611,2.44,52.56,2.21
2021-02-05 03:00:00,2021-02-05 04:00:00,10169,Melton,20.159,26.258,7.745,16.039,47.773,4.184,45.69,4.03
2021-02-05 04:00:00,2021-02-05 05:00:00,10169,Melton,20.509,23.597,4.504,15.884,43.998,4.702,37.55,4.53
2021-02-05 05:00:00,2021-02-05 06:00:00,10169,Melton,21.211,21.824,4.644,13.184,38.009,5.283,34.38,5.11
2021-02-05 06:00:00,2021-02-05 07:00:00,10169,Melton,21.66,20.188,3.251,14.477,48.605,4.723,36.8,4.38
2021-02-05 07:00:00,2021-02-05 08:00:00,10169,Melton,21.948,20.887,5.275,13.878,45.803,5.576,41.08,5.3
2021-02-05 08:00:00,2021-02-05 09:00:00,10169,Melton,22.73,21.165,4.801,17.308,52.398,4.7,46.96,4.47
2021-02-05 09:00:00,2021-02-05 10:00:00,10169,Melton,25.152,24.71,0.669,16.646,92.42,6.017,15.4,5.67
2021-02-05 10:00:00,2021-02-05 11:00:00,10169,Melton,26.21,26.105,8.605,12.542,182.489,7.936,359.48,7.72
2021-02-05 11:00:00,2021-02-05 12:00:00,10169,Melton,26.495,27.452,6.622,11.396,161.51,8.323,1.99,8.12
2021-02-05 12:00:00,2021-02-05 13:00:00,10169,Melton,24.456,24.87,6.515,13.117,139.884,5.231,6.12,4.98
2021-02-05 13:00:00,2021-02-05 14:00:00,10169,Melton,26.495,26.66,-2.49,12.54,228.182,6.201,352.55,5.96
2021-02-05 14:00:00,2021-02-05 15:00:00,10169,Melton,26.639,26.851,4.699,14.196,266.332,6.532,345.82,6.25
2021-02-05 15:00:00,2021-02-05 16:00:00,10169,Melton,25.463,26.278,8.392,12.247,223.067,6.858,356.35,6.67
2021-02-05 16:00:00,2021-02-05 17:00:00,10169,Melton,25.156,28.953,1.533,11.35,246.996,6.198,348.28,5.89
2021-02-05 17:00:00,2021-02-05 18:00:00,10169,Melton,24.505,28.191,-3.369,12.962,319.076,4.559,322.36,4.37
2021-02-05 18:00:00,2021-02-05 19:00:00,10169,Melton,23.776,27.138,4.51,10.816,325.752,4.097,332.59,4.01
2021-02-05 19:00:00,2021-02-05 20:00:00,10169,Melton,22.625,23.836,0.335,17.78,290.915,2.466,319.33,1.54
2021-02-05 20:00:00,2021-02-05 21:00:00,10169,Melton,17.249,19.345,3.962,12.163,173.368,2.753,171.42,2.59
2021-02-05 21:00:00,2021-02-05 22:00:00,10169,Melton,15.596,19.784,-0.217,15.339,204.874,1.808,205.67,1.68
2021-02-05 22:00:00,2021-02-05 23:00:00,10169,Melton,15.364,18.35,2.852,15.781,96.297,1.432,90.81,1.3
2021-02-05 23:00:00,2021-02-06 00:00:00,10169,Melton,15.216,13.007,2.616,22.109,97.721,1.245,83.68,1.11
2021-02-06 00:00:00,2021-02-06 01:00:00,10169,Melton,14.883,,4.086,15.949,250.617,1.785,274.5,1.54
2021-02-06 01:00:00,2021-02-06 02:00:00,10169,Melton,14.439,9.382,4.437,7.576,320.497,1.694,328.43,1.6
2021-02-06 02:00:00,2021-02-06 03:00:00,10169,Melton,15.325,11.527,4.353,10.201,101.198,2.381,9.55,2.31
2021-02-06 03:00:00,2021-02-06 04:00:00,10169,Melton,15.841,13.637,0.225,13.887,105.262,2.438,15.81,2.19
2021-02-06 04:00:00,2021-02-06 05:00:00,10169,Melton,14.924,11.826,4.978,14.361,241.851,1.951,334.46,1.62
2021-02-06 05:00:00,2021-02-06 06:00:00,10169,Melton,15.396,14.879,1.506,14.878,132.015,1.944,8.27,1.82
2021-02-06 06:00:00,2021-02-06 07:00:00,10169,Melton,16.058,15.616,4.077,12.114,187.985,3.012,355.6,2.85
2021-02-06 07:00:00,2021-02-06 08:00:00,10169,Melton,16.608,16.547,5.648,10.346,303.165,3.925,341.81,3.82
2021-02-06 08:00:00,2021-02-06 09:00:00,10169,Melton,16.699,17.221,2.49,12.089,314.981,3.463,320.02,3.31
2021-02-06 09:00:00,2021-02-06 10:00:00,10169,Melton,17.221,16.453,0.38,11.877,278.502,4.387,346.1,4.22
2021-02-06 10:00:00,2021-02-06 11:00:00,10169,Melton,16.857,16.737,-0.524,19.263,273.624,2.276,298.9,2.01
2021-02-06 11:00:00,2021-02-06 12:00:00,10169,Melton,19.474,18.256,-1.091,18.69,260.61,3.989,279.68,2.86
2021-02-06 12:00:00,2021-02-06 13:00:00,10169,Melton,21.582,22.577,13.1,15.388,288.195,5.268,288.45,5.02
2021-02-06 13:00:00,2021-02-06 14:00:00,10169,Melton,21.973,25.796,11.301,15.431,284.124,5.035,284.01,4.81
2021-02-06 14:00:00,2021-02-06 15:00:00,10169,Melton,22.584,26.564,3.65,15.492,278.81,4.821,278.69,4.59
2021-02-06 15:00:00,2021-02-06 16:00:00,10169,Melton,23.535,26.815,2.271,15.212,284.336,4.969,284.81,4.76
2021-02-06 16:00:00,2021-02-06 17:00:00,10169,Melton,23.926,27.405,5.846,16.088,277.598,4.829,277.78,4.55
2021-02-06 17:00:00,2021-02-06 18:00:00,10169,Melton,23.902,27.341,5.277,13.823,275.075,4.448,274.97,4.29
2021-02-06 18:00:00,2021-02-06 19:00:00,10169,Melton,23.111,26.548,0.467,13.163,264.045,3.385,263.83,3.29
2021-02-06 19:00:00,2021-02-06 20:00:00,10169,Melton,21.712,23.939,1.194,12.412,253.568,2.676,253.54,2.61
2021-02-06 20:00:00,2021-02-06 21:00:00,10169,Melton,19.791,20.884,0.779,11.757,238.124,3.14,237.34,3.05
2021-02-06 21:00:00,2021-02-06 22:00:00,10169,Melton,18.313,18.78,5.545,14.657,262.695,1.311,261.18,1.26
2021-02-06 22:00:00,2021-02-06 23:00:00,10169,Melton,17.811,17.904,0.459,13.871,258.808,3.236,255.46,3.13
2021-02-06 23:00:00,2021-02-07 00:00:00,10169,Melton,17.175,17.749,5.294,14.476,261.176,3.529,260.98,3.43
2021-02-07 00:00:00,2021-02-07 01:00:00,10169,Melton,16.804,,1.297,12.867,251.744,4.474,251.07,4.33
2021-02-07 01:00:00,2021-02-07 02:00:00,10169,Melton,15.763,11.57,3.495,14.169,254.605,3.011,255.52,2.91
2021-02-07 02:00:00,2021-02-07 03:00:00,10169,Melton,15.242,10.821,2.187,15.154,258.654,2.944,258.79,2.84
2021-02-07 03:00:00,2021-02-07 04:00:00,10169,Melton,15.003,9.396,2.568,13.822,253.829,2.39,253.83,2.31
2021-02-07 04:00:00,2021-02-07 05:00:00,10169,Melton,14.918,10.691,0.588,13.683,239.096,3.003,240.03,2.87
2021-02-07 05:00:00,2021-02-07 06:00:00,10169,Melton,14.331,9.994,5.963,14.067,230.256,2.669,230.93,2.57
2021-02-07 06:00:00,2021-02-07 07:00:00,10169,Melton,14.537,10.647,0.048,11.905,228.125,3.27,228.37,3.19
2021-02-07 07:00:00,2021-02-07 08:00:00,10169,Melton,14.905,11.688,-0.107,12.3,230.541,4.574,231.19,4.47
2021-02-07 08:00:00,2021-02-07 09:00:00,10169,Melton,15.372,12.108,4.387,12.517,228.035,4.75,228.68,4.63
2021-02-07 09:00:00,2021-02-07 10:00:00,10169,Melton,16.546,12.699,2.632,13.465,227.064,4.492,227.34,4.36
2021-02-07 10:00:00,2021-02-07 11:00:00,10169,Melton,16.76,13.57,5.629,13.917,213.671,4.128,214.09,3.99
2021-02-07 11:00:00,2021-02-07 12:00:00,10169,Melton,17.255,14.242,3.299,14.683,205.808,4.117,206.43,3.92
2021-02-07 12:00:00,2021-02-07 13:00:00,10169,Melton,16.989,14.364,3.655,15.058,187.104,3.987,188.54,3.81
2021-02-07 13:00:00,2021-02-07 14:00:00,10169,Melton,17.209,15.399,3.352,15.97,180.627,3.734,180.69,3.56
2021-02-07 14:00:00,2021-02-07 15:00:00,10169,Melton,17.073,14.893,5.656,13.745,172.505,4.548,172.8,4.4
2021-02-07 15:00:00,2021-02-07 16:00:00,10169,Melton,18.084,15.964,2.045,15.289,169.663,4.495,169.41,4.29
2021-02-07 16:00:00,2021-02-07 17:00:00,10169,Melton,17.76,16.36,8.487,13.069,166.806,5.217,166.56,5.01
2021-02-07 17:00:00,2021-02-07 18:00:00,10169,Melton,17.05,16.182,3.265,12.958,163.842,5.12,163.95,4.97
2021-02-07 18:00:00,2021-02-07 19:00:00,10169,Melton,15.945,17.378,6.768,14.156,175.16,4.56,175.61,4.4
2021-02-07 19:00:00,2021-02-07 20:00:00,10169,Melton,14.98,17.524,5.685,14.408,179.171,4.403,179.62,4.25
2021-02-07 20:00:00,2021-02-07 21:00:00,10169,Melton,14.346,17.439,6.986,15.261,186.114,3.33,187.25,3.22
2021-02-07 21:00:00,2021-02-07 22:00:00,10169,Melton,13.844,16.753,6.591,14.889,182.893,2.734,183.78,2.64
2021-02-07 22:00:00,2021-02-07 23:00:00,10169,Melton,13.463,16.274,4.09,13.868,188.706,2.611,189.59,2.53
2021-02-07 23:00:00,2021-02-08 00:00:00,10169,Melton,13.525,16.664,5.267,15.342,188.48,2.239,189.24,2.15
2021-02-08 00:00:00,2021-02-08 01:00:00,10169,Melton,13.507,,6.539,14.761,180.053,1.976,180.36,1.88
2021-02-08 01:00:00,2021-02-08 02:00:00,10169,Melton,13.679,14.957,9.057,14.042,181.05,2.778,180.89,2.65
2021-02-08 02:00:00,2021-02-08 03:00:00,10169,Melton,13.375,13.863,9.113,13.501,190.42,2.673,190.92,2.59
2021-02-08 03:00:00,2021-02-08 04:00:00,10169,Melton,13.267,13.951,7.56,14.424,189.607,2.375,188.98,2.27
2021-02-08 04:00:00,2021-02-08 05:00:00,10169,Melton,13.149,13.559,7.413,13.135,196.163,1.843,196.41,1.78
2021-02-08 05:00:00,2021-02-08 06:00:00,10169,Melton,13.206,12.39,4.726,13.93,190.742,2.141,189.59,2.03
2021-02-08 06:00:00,2021-02-08 07:00:00,10169,Melton,13.698,11.326,5.079,12.949,167.558,2.558,167.29,2.46
2021-02-08 07:00:00,2021-02-08 08:00:00,10169,Melton,14.365,12.535,4.272,12.112,164.23,3.596,163.89,3.46
2021-02-08 08:00:00,2021-02-08 09:00:00,10169,Melton,15.057,,5.82,12.135,162.461,4.28,162.96,4.13
2021-02-08 09:00:00,2021-02-08 10:00:00,10169,Melton,15.25,,6.488,14.292,181.052,4.107,182.07,3.94
2021-02-08 10:00:00,2021-02-08 11:00:00,10169,Melton,15.53,,6.719,13.683,164.697,3.8,164.44,3.65
2021-02-08 11:00:00,2021-02-08 12:00:00,10169,Melton,16.304,,4.346,14.73,168.258,3.695,167.62,3.51
2021-02-08 12:00:00,2021-02-08 13:00:00,10169,Melton,16.904,,8.691,16.07,168.24,4.207,167.76,3.96
2021-02-08 13:00:00,2021-02-08 14:00:00,10169,Melton,17.084,14.615,2.106,12.077,159.565,4.655,159.04,4.49
2021-02-08 14:00:00,2021-02-08 15:00:00,10169,Melton,17.088,13.304,8.015,13.68,161.758,4.566,160.81,4.32
2021-02-08 15:00:00,2021-02-08 16:00:00,10169,Melton,17.318,13.362,1.989,13.675,160.832,4.702,160.24,4.49
2021-02-08 16:00:00,2021-02-08 17:00:00,10169,Melton,16.553,12.989,4.438,13.171,166.58,4.592,166.73,4.42
2021-02-08 17:00:00,2021-02-08 18:00:00,10169,Melton,16.042,12.486,2.303,11.443,161.286,4.165,160.6,4.05
2021-02-08 18:00:00,2021-02-08 19:00:00,10169,Melton,15.744,12.268,4.427,11.426,163.379,3.872,163.23,3.76
2021-02-08 19:00:00,2021-02-08 20:00:00,10169,Melton,15.26,11.348,3.954,10.788,161.404,3.286,161.02,3.22
2021-02-08 20:00:00,2021-02-08 21:00:00,10169,Melton,14.882,10.444,5.381,11.366,166.957,2.528,165,2.47
2021-02-08 21:00:00,2021-02-08 22:00:00,10169,Melton,14.719,9.982,0.86,13.83,180.508,2.234,181.37,2.16
2021-02-08 22:00:00,2021-02-08 23:00:00,10169,Melton,14.195,9.768,2.391,14.886,185.451,1.667,185.32,1.6
2021-02-08 23:00:00,2021-02-09 00:00:00,10169,Melton,14.007,9.379,1.506,10.401,167.871,1.365,167.85,1.34
2021-02-09 00:00:00,2021-02-09 01:00:00,10169,Melton,13.497,,0.14,10.531,177.995,1.185,176.43,1.15
2021-02-09 01:00:00,2021-02-09 02:00:00,10169,Melton,13.666,8.644,0.725,11.592,211.903,1.248,212.65,1.21
2021-02-09 02:00:00,2021-02-09 03:00:00,10169,Melton,13.936,8.732,4.048,11.853,202.338,0.972,202.55,0.94
2021-02-09 03:00:00,2021-02-09 04:00:00,10169,Melton,14.109,9.372,3.31,10.809,210.095,1.134,210.02,1.11
2021-02-09 04:00:00,2021-02-09 05:00:00,10169,Melton,14.108,8.896,4.013,15.794,182.491,1.207,187.66,0.99
2021-02-09 05:00:00,2021-02-09 06:00:00,10169,Melton,14.186,6.551,1.135,12.338,159.893,0.827,160.18,0.79
2021-02-09 06:00:00,2021-02-09 07:00:00,10169,Melton,15.253,4.77,0.546,13.589,142.587,0.872,138.73,0.77
2021-02-09 07:00:00,2021-02-09 08:00:00,10169,Melton,16.043,5.269,2.414,18.349,118.523,2.206,118.88,2.06
2021-02-09 08:00:00,2021-02-09 09:00:00,10169,Melton,16.784,10.621,12.611,13.371,129.735,3.23,129.81,3.13
2021-02-09 09:00:00,2021-02-09 10:00:00,10169,Melton,17.965,13.822,4.636,16.179,131.396,3.791,130.4,3.6
2021-02-09 10:00:00,2021-02-09 11:00:00,10169,Melton,19.103,16.083,1.275,16.038,134.073,3.71,135.1,3.44
2021-02-09 11:00:00,2021-02-09 12:00:00,10169,Melton,19.979,16.714,4.914,16.296,137.278,3.711,135.77,3.46
2021-02-09 12:00:00,2021-02-09 13:00:00,10169,Melton,21.189,19.182,12.288,19.996,143.489,3.052,142.09,2.77
2021-02-09 13:00:00,2021-02-09 14:00:00,10169,Melton,22.272,25.399,11.997,24.025,146.426,3.144,145.37,2.7
2021-02-09 14:00:00,2021-02-09 15:00:00,10169,Melton,23.397,28.192,9.56,22.518,155.091,3.201,155.25,2.87
2021-02-09 15:00:00,2021-02-09 16:00:00,10169,Melton,23.678,31.93,13.707,19.201,179.084,3.135,178.22,2.91
2021-02-09 16:00:00,2021-02-09 17:00:00,10169,Melton,23.912,33.767,10.27,21.202,176.788,2.943,174.51,2.67
2021-02-09 17:00:00,2021-02-09 18:00:00,10169,Melton,23.441,33.062,12.42,15.755,179.208,3.352,179.43,3.19
2021-02-09 18:00:00,2021-02-09 19:00:00,10169,Melton,22.375,26.814,8.344,12.597,196.834,3.285,197.33,3.15
2021-02-09 19:00:00,2021-02-09 20:00:00,10169,Melton,20.198,18.898,10.703,12.337,212.08,2.497,211.1,2.39
2021-02-09 20:00:00,2021-02-09 21:00:00,10169,Melton,18.53,13.769,5.215,10.123,217.077,1.919,219.06,1.78
2021-02-09 21:00:00,2021-02-09 22:00:00,10169,Melton,17.224,9.011,0.86,12.135,195.141,1.738,194.68,1.69
2021-02-09 22:00:00,2021-02-09 23:00:00,10169,Melton,16.091,7.253,3.672,10.555,239.425,1.368,241.01,1.26
2021-02-09 23:00:00,2021-02-10 00:00:00,10169,Melton,14.726,6.192,4.875,12.076,268.78,1.509,268.87,1.47
2021-02-10 00:00:00,2021-02-10 01:00:00,10169,Melton,13.77,,3.439,25.893,276.528,1.515,281.71,1.19
2021-02-10 01:00:00,2021-02-10 02:00:00,10169,Melton,13.511,4.905,3.809,12.305,311.808,1.768,315.12,1.71
2021-02-10 02:00:00,2021-02-10 03:00:00,10169,Melton,13.252,3.913,-0.215,12.896,293.709,1.451,295.23,1.38
2021-02-10 03:00:00,2021-02-10 04:00:00,10169,Melton,12.835,1.868,3.918,9.615,288.175,1.47,287.61,1.42
2021-02-10 04:00:00,2021-02-10 05:00:00,10169,Melton,12.545,0.566,-1.756,6.782,309.54,1.261,311.64,1.23
2021-02-10 05:00:00,2021-02-10 06:00:00,10169,Melton,12.284,0.309,2.734,7.189,312.785,1.372,315.12,1.33
2021-02-10 06:00:00,2021-02-10 07:00:00,10169,Melton,13.484,0.726,7.105,24.103,221.668,0.896,319.04,0.42
2021-02-10 07:00:00,2021-02-10 08:00:00,10169,Melton,15.989,4.492,0.6,20.354,284.711,0.955,286.64,0.89
2021-02-10 08:00:00,2021-02-10 09:00:00,10169,Melton,18.91,8.143,7.107,30.834,174.194,1.022,70.76,0.51
2021-02-10 09:00:00,2021-02-10 10:00:00,10169,Melton,21.946,11.837,9.507,35.52,136.886,1.506,130.17,1.21
2021-02-10 10:00:00,2021-02-10 11:00:00,10169,Melton,25.51,19.541,10.12,43.372,157.446,1.371,146.79,0.99
2021-02-10 11:00:00,2021-02-10 12:00:00,10169,Melton,27.787,32.957,10.67,41.875,162.252,1.64,89.35,0.59
2021-02-10 12:00:00,2021-02-10 13:00:00,10169,Melton,29.217,39.717,11.29,45.341,181.134,1.87,128.02,0.39
2021-02-10 13:00:00,2021-02-10 14:00:00,10169,Melton,30.114,43.656,11.55,19.232,158.678,3.411,157.56,2.86
2021-02-10 14:00:00,2021-02-10 15:00:00,10169,Melton,29.316,47.843,12.746,12.823,164.516,4.664,164.26,4.49
2021-02-10 15:00:00,2021-02-10 16:00:00,10169,Melton,29.431,62.637,9.912,12.386,162.601,4.59,161.79,4.46
2021-02-10 16:00:00,2021-02-10 17:00:00,10169,Melton,28.573,62.069,12.778,15.32,172.349,3.937,171.76,3.76
2021-02-10 17:00:00,2021-02-10 18:00:00,10169,Melton,27.42,56.499,10.614,14.679,185.122,3.68,185.54,3.54
2021-02-10 18:00:00,2021-02-10 19:00:00,10169,Melton,26.055,50.896,5.813,13.601,190.26,2.965,189.42,2.84
2021-02-10 19:00:00,2021-02-10 20:00:00,10169,Melton,24.16,44.166,9.74,10.811,233.4,2.023,233.78,1.89
2021-02-10 20:00:00,2021-02-10 21:00:00,10169,Melton,22.1,35.781,9.13,12.514,253.183,1.898,247.83,1.76
2021-02-10 21:00:00,2021-02-10 22:00:00,10169,Melton,20.81,27.116,10.561,14.524,268.049,1.219,268.57,1.16
2021-02-10 22:00:00,2021-02-10 23:00:00,10169,Melton,19.986,28.662,10.041,12.088,250.6,1.135,249.81,1.11
2021-02-10 23:00:00,2021-02-11 00:00:00,10169,Melton,19.027,23.769,13.382,11.086,266.641,1.264,266.81,1.23
2021-02-11 00:00:00,2021-02-11 01:00:00,10169,Melton,18.04,,13.001,12.308,272.682,1.172,273.3,1.1
2021-02-11 01:00:00,2021-02-11 02:00:00,10169,Melton,17.494,17.512,11.695,10.203,272.076,1.009,274.85,0.92
2021-02-11 02:00:00,2021-02-11 03:00:00,10169,Melton,16.752,13.551,13.117,21.356,261.799,0.827,265.52,0.71
2021-02-11 03:00:00,2021-02-11 04:00:00,10169,Melton,16.116,8.785,10.4,21.2,114.671,0.608,81.5,0.46
2021-02-11 04:00:00,2021-02-11 05:00:00,10169,Melton,15.797,0.702,8.854,20.789,152.441,0.59,176.3,0.44
2021-02-11 05:00:00,2021-02-11 06:00:00,10169,Melton,15.434,0.57,11.838,17.912,162.664,0.768,165.43,0.7
2021-02-11 06:00:00,2021-02-11 07:00:00,10169,Melton,17.787,1.578,9.685,28.635,130.992,0.764,120.93,0.65
2021-02-11 07:00:00,2021-02-11 08:00:00,10169,Melton,23.77,7.836,17.393,34.437,162.542,0.989,119.78,0.35
2021-02-11 08:00:00,2021-02-11 09:00:00,10169,Melton,27.987,31.88,11.987,12.048,324.154,6.959,326.44,6.8
2021-02-11 09:00:00,2021-02-11 10:00:00,10169,Melton,28.965,33.356,18.865,8.754,331.307,9.752,332.44,9.63
2021-02-11 10:00:00,2021-02-11 11:00:00,10169,Melton,30.271,37.328,17.147,10.564,327.809,9.465,340.11,9.28
2021-02-11 11:00:00,2021-02-11 12:00:00,10169,Melton,30.77,41.187,12.227,10.636,290.181,8.473,348.14,8.3
2021-02-11 12:00:00,2021-02-11 13:00:00,10169,Melton,31.332,41.501,7.437,10.664,272.092,8.525,349.77,8.33
2021-02-11 13:00:00,2021-02-11 14:00:00,10169,Melton,31.821,39.012,10.783,12.584,180.607,5.978,0.08,5.75
2021-02-11 14:00:00,2021-02-11 15:00:00,10169,Melton,31.917,38.118,5.631,11.96,56.294,5.084,15.65,4.94
2021-02-11 15:00:00,2021-02-11 16:00:00,10169,Melton,32.662,36.457,2.827,14.986,47.661,4.53,21.47,4.37
2021-02-11 16:00:00,2021-02-11 17:00:00,10169,Melton,33.252,36.852,4.677,13.444,69.543,6.045,13.09,5.88
2021-02-11 17:00:00,2021-02-11 18:00:00,10169,Melton,32.623,34.881,10.776,11.059,77.399,4.943,9.25,4.85
2021-02-11 18:00:00,2021-02-11 19:00:00,10169,Melton,31.937,32.214,5.641,10.286,225.863,5.076,327.45,4.33
2021-02-11 19:00:00,2021-02-11 20:00:00,10169,Melton,28.012,29.047,6.523,11.462,293.268,5.687,293.85,5.57
2021-02-11 20:00:00,2021-02-11 21:00:00,10169,Melton,24.088,28.047,3.741,9.692,317.924,6.588,317.98,6.32
2021-02-11 21:00:00,2021-02-11 22:00:00,10169,Melton,24.032,26.63,2.371,9.957,222.204,5.444,352.4,5.25
2021-02-11 22:00:00,2021-02-11 23:00:00,10169,Melton,24.755,26.676,1.692,12.387,314.253,2.726,323.91,2.38
2021-02-11 23:00:00,2021-02-12 00:00:00,10169,Melton,23.21,22.766,6.328,26.06,264.918,3.757,265.26,3.21
2021-02-12 00:00:00,2021-02-12 01:00:00,10169,Melton,21.447,,7.476,14.139,273.248,2.073,288.39,1.73
2021-02-12 01:00:00,2021-02-12 02:00:00,10169,Melton,20.991,19.841,1.154,10.539,314.894,2.156,320.08,1.98
2021-02-12 02:00:00,2021-02-12 03:00:00,10169,Melton,21.42,18.687,4.442,9.256,313.746,3.42,344.41,3.37
2021-02-12 03:00:00,2021-02-12 04:00:00,10169,Melton,21.513,20.404,5.721,10.648,294.833,3.779,314.66,2.77
2021-02-12 04:00:00,2021-02-12 05:00:00,10169,Melton,17.704,18.35,5.461,12.689,224.816,3.482,225.07,3.4
2021-02-12 05:00:00,2021-02-12 06:00:00,10169,Melton,16.498,16.355,2.675,13.308,211.829,2.896,212.39,2.79
2021-02-12 06:00:00,2021-02-12 07:00:00,10169,Melton,16.329,15.517,1.121,13.99,221.635,3.417,222.6,3.32
2021-02-12 07:00:00,2021-02-12 08:00:00,10169,Melton,16.023,13.485,3.294,12.837,229.935,3.464,230.81,3.37
2021-02-12 08:00:00,2021-02-12 09:00:00,10169,Melton,16.343,13.886,4.092,14.579,250.378,3.285,250.41,3.15
2021-02-12 09:00:00,2021-02-12 10:00:00,10169,Melton,17.7,15.333,2.542,15.752,247.721,3.391,248.03,3.21
2021-02-12 10:00:00,2021-02-12 11:00:00,10169,Melton,19.661,17.132,4.554,17.903,247.241,3.565,246.7,3.36
2021-02-12 11:00:00,2021-02-12 12:00:00,10169,Melton,20.704,18.361,8.816,20.139,229.807,3.256,229.05,3.02
2021-02-12 12:00:00,2021-02-12 13:00:00,10169,Melton,21.696,19.897,9.39,24.906,241.776,3.396,240.55,3.04
2021-02-12 13:00:00,2021-02-12 14:00:00,10169,Melton,22.567,20.798,10.517,26.571,235.177,2.886,238.49,2.56
2021-02-12 14:00:00,2021-02-12 15:00:00,10169,Melton,23.304,21.207,11.76,21.424,225.424,3.387,226.59,3.1
2021-02-12 15:00:00,2021-02-12 16:00:00,10169,Melton,23.807,21.496,6.275,22.176,216.141,3.839,216.15,3.44
2021-02-12 16:00:00,2021-02-12 17:00:00,10169,Melton,23.498,20.933,8.509,15.805,209.582,4.649,210.15,4.32
2021-02-12 17:00:00,2021-02-12 18:00:00,10169,Melton,20.359,20.804,5.041,10.771,149.474,5.149,148.75,5.05
2021-02-12 18:00:00,2021-02-12 19:00:00,10169,Melton,18.865,16.841,2.147,9.97,148.853,4.253,148.39,4.18
2021-02-12 19:00:00,2021-02-12 20:00:00,10169,Melton,17.92,14.801,8.418,9.665,153.601,3.205,153.32,3.15
2021-02-12 20:00:00,2021-02-12 21:00:00,10169,Melton,17.594,13.414,5.919,10.677,157.75,2.38,156.99,2.34
2021-02-12 21:00:00,2021-02-12 22:00:00,10169,Melton,17.53,13.667,7.638,13.192,209.229,3.325,210.26,3.01
2021-02-12 22:00:00,2021-02-12 23:00:00,10169,Melton,16.922,14.127,5.876,13.171,228.658,3.183,229.47,3.1
2021-02-12 23:00:00,2021-02-13 00:00:00,10169,Melton,16.154,14.065,4.553,13.784,226.351,2.548,226.58,2.47
2021-02-13 00:00:00,2021-02-13 01:00:00,10169,Melton,14.964,,2.932,24.08,212.873,1.784,210.45,1.59
2021-02-13 01:00:00,2021-02-13 02:00:00,10169,Melton,13.688,11.441,5.265,23.748,260.033,1.919,341.47,1.5
2021-02-13 02:00:00,2021-02-13 03:00:00,10169,Melton,13.769,7.818,-0.803,22.394,279.812,2.225,342.62,2.05
2021-02-13 03:00:00,2021-02-13 04:00:00,10169,Melton,13.133,8.114,4.231,24.196,278.986,1.88,307.91,1.51
